Tc_solute,Pc_solute,Vc_solute,omega_solute,dipole_solute,MW_solute,Tc_solvent,Pc_solvent,Vc_solvent,omega_solvent,dipole_solvent,MW_solvent,T_K,ln_IDAC_exp
469.7,3367500,0.000311526,0.251,0,72.151,658.1,1817000,0.00075188,0.574,0,170.34,298.2,-0.127833372
469.7,3367500,0.000311526,0.251,0,72.151,579.87617,4294285.7,0.0003005,2.2778471,0,87.12036,303.2,2.021547563
469.7,3367500,0.000311526,0.251,0,72.151,579.87617,4294285.7,0.0003005,2.2778471,0,87.12036,313.2,1.994700313
469.7,3367500,0.000311526,0.251,0,72.151,579.87617,4294285.7,0.0003005,2.2778471,0,87.12036,323.2,1.978239036
469.7,3367500,0.000311526,0.251,0,72.151,579.87617,4294285.7,0.0003005,2.2778471,0,87.12036,333.2,1.950186706
469.7,3367500,0.000311526,0.251,0,72.151,779,5080000,0.000326,0.393,0,115.13046,313.3,3.161246712
469.7,3367500,0.000311526,0.251,0,72.151,779,5080000,0.000326,0.393,0,115.13046,332.7,2.960105096
469.7,3367500,0.000311526,0.251,0,72.151,779,5080000,0.000326,0.393,0,115.13046,352.5,2.797281335
469.7,3367500,0.000311526,0.251,0,72.151,779,5080000,0.000326,0.393,0,115.13046,373.4,2.602689685
469.7,3367500,0.000311526,0.251,0,72.151,540.2,2735730,0.000429185,0.349,0,100.205,293.2,0
469.7,3367500,0.000311526,0.251,0,72.151,540.2,2735730,0.000429185,0.349,0,100.205,298.2,-0.010050336
469.7,3367500,0.000311526,0.251,0,72.151,722.1,1479850,0.001,0.749,0,226.448,298.2,-0.174353387
469.7,3367500,0.000311526,0.251,0,72.151,722.1,1479850,0.001,0.749,0,226.448,298.2,-0.139262067
469.7,3367500,0.000311526,0.251,0,72.151,507.82,3044100,0.000369549,0.3,0,86.178,298.2,-0.010050336
469.7,3367500,0.000311526,0.251,0,72.151,712,3495713,0.00034,0.394,4.22,123.1094,293.2,2.009555414
469.7,3367500,0.000311526,0.251,0,72.151,712,3495713,0.00034,0.394,4.22,123.1094,298.2,1.880990603
469.7,3367500,0.000311526,0.251,0,72.151,595,4850002,0.000228,0.3156,3.65,75.0666,293.2,2.263844265
469.7,3367500,0.000311526,0.251,0,72.151,588,6100000,0.000173,0.346,3.46,61.04002,298.2,3.449034711
469.7,3367500,0.000311526,0.251,0,72.151,721.8,4520000,0.000311,0.3577,0,99.13106,298.2,2.261763098
469.7,3367500,0.000311526,0.251,0,72.151,721.8,4520000,0.000311,0.3577,0,99.13106,323.4,2.442347035
469.7,3367500,0.000311526,0.251,0,72.151,721.8,4520000,0.000311,0.3577,0,99.13106,333.2,2.32238772
469.7,3367500,0.000311526,0.251,0,72.151,721.8,4520000,0.000311,0.3577,0,99.13106,343.4,2.235376343
469.7,3367500,0.000311526,0.251,0,72.151,707.4,5090000,0.00024,0.4651,0,73.09378,303.4,2.481567749
469.7,3367500,0.000311526,0.251,0,72.151,707.4,5090000,0.00024,0.4651,0,73.09378,318.4,2.430978308
469.7,3367500,0.000311526,0.251,0,72.151,707.4,5090000,0.00024,0.4651,0,73.09378,333.2,2.38416508
469.7,3367500,0.000311526,0.251,0,72.151,725,7500076,0.00018,0.492,0,59.0672,298.2,3.128513385
469.7,3367500,0.000311526,0.251,0,72.151,725,7500076,0.00018,0.492,0,59.0672,303.2,3.450304956
469.7,3367500,0.000311526,0.251,0,72.151,725,7500076,0.00018,0.492,0,59.0672,313.2,3.353406718
469.7,3367500,0.000311526,0.251,0,72.151,725,7500076,0.00018,0.492,0,59.0672,323.2,3.27336401
469.7,3367500,0.000311526,0.251,0,72.151,725,7500076,0.00018,0.492,0,59.0672,333.2,3.198264871
469.7,3367500,0.000311526,0.251,0,72.151,594.55,2281000,0.000552486,0.4433,0,128.259,298.2,-0.051293294
469.7,3367500,0.000311526,0.251,0,72.151,594.55,2281000,0.000552486,0.4433,0,128.259,333.2,-0.040821995
469.7,3367500,0.000311526,0.251,0,72.151,568.74,2483590,0.000492368,0.398,0,114.232,293.2,0.009950331
469.7,3367500,0.000311526,0.251,0,72.151,568.74,2483590,0.000492368,0.398,0,114.232,293.2,-0.030459207
469.7,3367500,0.000311526,0.251,0,72.151,568.74,2483590,0.000492368,0.398,0,114.232,298.2,-0.020202707
469.7,3367500,0.000311526,0.251,0,72.151,568.74,2483590,0.000492368,0.398,0,114.232,313.2,0
469.7,3367500,0.000311526,0.251,0,72.151,568.74,2483590,0.000492368,0.398,0,114.232,333.2,-0.020202707
469.7,3367500,0.000311526,0.251,0,72.151,568.74,2483590,0.000492368,0.398,0,114.232,333.2,0.048790164
469.7,3367500,0.000311526,0.251,0,72.151,469.7,3367500,0.000311526,0.251,0,72.151,298.2,0.048790164
469.7,3367500,0.000311526,0.251,0,72.151,694.2,5930000,0.000283,0.44,1.22,94.11124,323.2,2.388762789
469.7,3367500,0.000311526,0.251,0,72.151,561.3,4260000,0.000246,0.318,4.02,55.0785,293.2,2.143589362
469.7,3367500,0.000311526,0.251,0,72.151,561.3,4260000,0.000246,0.318,4.02,55.0785,298.2,2.048982334
469.7,3367500,0.000311526,0.251,0,72.151,616.168,3531500,0.000371206,0.324,0,106.165,293.2,0.392042088
469.7,3367500,0.000311526,0.251,0,72.151,616.168,3531500,0.000371206,0.324,0,106.165,298.2,0.378436436
469.7,3367500,0.000311526,0.251,0,72.151,620,5650000,0.000247,0.24,2.19,79.0999,298.2,1.686398954
469.7,3367500,0.000311526,0.251,0,72.151,782,4750000,0.000382,0.2389,2.3,129.15858,293.2,2.055404964
469.7,3367500,0.000311526,0.251,0,72.151,796,600000,0.00206,1.2135,0,422.81328,298.2,-0.544727175
469.7,3367500,0.000311526,0.251,0,72.151,855,5029773,0.0003365,0.3463,0,120.17012,303.4,3.544720358
469.7,3367500,0.000311526,0.251,0,72.151,855,5029773,0.0003365,0.3463,0,120.17012,317.9,3.415757533
469.7,3367500,0.000311526,0.251,0,72.151,855,5029773,0.0003365,0.3463,0,120.17012,332.6,3.305420426
469.7,3367500,0.000311526,0.251,0,72.151,705,1940000,0.000674,0.965,0,222.27868,303.2,1.247032294
469.7,3367500,0.000311526,0.251,0,72.151,705,1940000,0.000674,0.965,0,222.27868,323.2,1.131402111
469.7,3367500,0.000311526,0.251,0,72.151,705,1940000,0.000674,0.965,0,222.27868,343.2,1.022450928
469.7,3367500,0.000311526,0.251,0,72.151,540.5,5190000,0.000224,0.217,1.63,72.10572,298.2,0.727548607
469.7,3367500,0.000311526,0.251,0,72.151,540.5,5190000,0.000224,0.217,1.63,72.10572,313.2,0.712949808
469.7,3367500,0.000311526,0.251,0,72.151,591.75,4126300,0.000315557,0.2657,0.33,92.13842,293.2,0.615185639
469.7,3367500,0.000311526,0.251,0,72.151,591.75,4126300,0.000315557,0.2657,0.33,92.13842,293.2,0.604315967
469.7,3367500,0.000311526,0.251,0,72.151,591.75,4126300,0.000315557,0.2657,0.33,92.13842,293.2,0.494696242
469.7,3367500,0.000311526,0.251,0,72.151,591.75,4126300,0.000315557,0.2657,0.33,92.13842,293.2,0.587786665
469.7,3367500,0.000311526,0.251,0,72.151,591.75,4126300,0.000315557,0.2657,0.33,92.13842,298.2,0.518793793
469.7,3367500,0.000311526,0.251,0,72.151,591.75,4126300,0.000315557,0.2657,0.33,92.13842,303.2,0.576613364
469.7,3367500,0.000311526,0.251,0,72.151,591.75,4126300,0.000315557,0.2657,0.33,92.13842,303.2,0.476234179
469.7,3367500,0.000311526,0.251,0,72.151,591.75,4126300,0.000315557,0.2657,0.33,92.13842,313.2,0.667829373
469.7,3367500,0.000311526,0.251,0,72.151,591.75,4126300,0.000315557,0.2657,0.33,92.13842,313.2,0.457424847
469.7,3367500,0.000311526,0.251,0,72.151,716.7,1523000,0.000927,0.83474986,0,266.314142,298.6,0.548121409
469.7,3367500,0.000311526,0.251,0,72.151,716.7,1523000,0.000927,0.83474986,0,266.314142,302.9,0.631271777
469.7,3367500,0.000311526,0.251,0,72.151,716.7,1523000,0.000927,0.83474986,0,266.314142,308.6,0.559615788
469.7,3367500,0.000311526,0.251,0,72.151,716.7,1523000,0.000927,0.83474986,0,266.314142,313.1,0.482426149
469.7,3367500,0.000311526,0.251,0,72.151,716.7,1523000,0.000927,0.83474986,0,266.314142,323.7,0.451075619
469.7,3367500,0.000311526,0.251,0,72.151,716.7,1523000,0.000927,0.83474986,0,266.314142,330,0.378436436
469.7,3367500,0.000311526,0.251,0,72.151,535.6,3030000,0.000389,0.329,0.9,101.19,298.2,0.029558802
694.2,5930000,0.000283,0.44,1.22,94.11124,562.02,4907277,0.000256345,0.211,0,78.11184,353.2,1.193922468
694.2,5930000,0.000283,0.44,1.22,94.11124,523.3,3870000,0.000286,0.363,1.78,88.10512,300,-1.171182982
694.2,5930000,0.000283,0.44,1.22,94.11124,523.3,3870000,0.000286,0.363,1.78,88.10512,320,-0.755022584
694.2,5930000,0.000283,0.44,1.22,94.11124,569.65,4199921,0.000295,0.6745,0,90.121,363.2,-1.771956842
694.2,5930000,0.000283,0.44,1.22,94.11124,569.65,4199921,0.000295,0.6745,0,90.121,373.2,-1.660731207
694.2,5930000,0.000283,0.44,1.22,94.11124,569.65,4199921,0.000295,0.6745,0,90.121,383.2,-1.560647748
694.2,5930000,0.000283,0.44,1.22,94.11124,617.7,2103000,0.000609756,0.4884,0,142.286,418.2,1.845300236
694.2,5930000,0.000283,0.44,1.22,94.11124,617.7,2103000,0.000609756,0.4884,0,142.286,433.2,1.566530411
694.2,5930000,0.000283,0.44,1.22,94.11124,707.4,5090000,0.00024,0.4651,0,73.09378,413.5,-2.302585093
369.89,4251200,0.0002,0.1521,0.08,44.097,715,4300000,0.000333,0.3872,1.7,108.13782,298.2,2.081938422
561.3,4260000,0.000246,0.318,4.02,55.0785,563,4414000,0.000274,0.59,1.66,74.1216,293.2,1.648658626
561.3,4260000,0.000246,0.318,4.02,55.0785,652.5,2777000,0.000497,0.5963,1.649998201,130.22792,293.2,1.846878768
561.3,4260000,0.000246,0.318,4.02,55.0785,652.5,2777000,0.000497,0.5963,1.649998201,130.22792,298.2,1.69744879
561.3,4260000,0.000246,0.318,4.02,55.0785,544,2572000,0.000471698,0.303,0,114.22852,293.2,2.995732274
561.3,4260000,0.000246,0.318,4.02,55.0785,556.3,4540000,0.000276,0.194,0,153.8227,293.2,1.974081026
561.3,4260000,0.000246,0.318,4.02,55.0785,523.3,3870000,0.000286,0.363,1.78,88.10512,311.6,0.350656872
561.3,4260000,0.000246,0.318,4.02,55.0785,523.3,3870000,0.000286,0.363,1.78,88.10512,329.2,0.300104592
561.3,4260000,0.000246,0.318,4.02,55.0785,523.3,3870000,0.000286,0.363,1.78,88.10512,348.2,0.254642218
561.3,4260000,0.000246,0.318,4.02,55.0785,617.12,3622400,0.000364828,0.305,0.59,106.165,313.2,0.970778917
561.3,4260000,0.000246,0.318,4.02,55.0785,617.12,3622400,0.000364828,0.305,0.59,106.165,353.2,0.88376754
561.3,4260000,0.000246,0.318,4.02,55.0785,617.12,3622400,0.000364828,0.305,0.59,106.165,393.2,0.802001585
561.3,4260000,0.000246,0.318,4.02,55.0785,540.2,2735730,0.000429185,0.349,0,100.205,293.2,3.086486637
561.3,4260000,0.000246,0.318,4.02,55.0785,540.2,2735730,0.000429185,0.349,0,100.205,313.2,2.80578169
561.3,4260000,0.000246,0.318,4.02,55.0785,722.1,1479850,0.001,0.749,0,226.448,298.2,2.74598804
561.3,4260000,0.000246,0.318,4.02,55.0785,507.82,3044100,0.000369549,0.3,0,86.178,295,2.954910279
561.3,4260000,0.000246,0.318,4.02,55.0785,507.82,3044100,0.000369549,0.3,0,86.178,313.2,2.683757509
561.3,4260000,0.000246,0.318,4.02,55.0785,507.82,3044100,0.000369549,0.3,0,86.178,322.9,2.610069793
561.3,4260000,0.000246,0.318,4.02,55.0785,507.82,3044100,0.000369549,0.3,0,86.178,332.3,2.370243741
561.3,4260000,0.000246,0.318,4.02,55.0785,507.82,3044100,0.000369549,0.3,0,86.178,340.9,2.302585093
561.3,4260000,0.000246,0.318,4.02,55.0785,568.74,2483590,0.000492368,0.398,0,114.232,293.2,3.039749159
561.3,4260000,0.000246,0.318,4.02,55.0785,568.74,2483590,0.000492368,0.398,0,114.232,313.2,2.736313666
561.3,4260000,0.000246,0.318,4.02,55.0785,591.75,4126300,0.000315557,0.2657,0.33,92.13842,293.2,0.970778917
561.3,4260000,0.000246,0.318,4.02,55.0785,716.7,1523000,0.000927,0.83474986,0,266.314142,298.6,-0.15082289
561.3,4260000,0.000246,0.318,4.02,55.0785,716.7,1523000,0.000927,0.83474986,0,266.314142,302.9,-0.116533816
561.3,4260000,0.000246,0.318,4.02,55.0785,716.7,1523000,0.000927,0.83474986,0,266.314142,308.6,-0.139262067
561.3,4260000,0.000246,0.318,4.02,55.0785,716.7,1523000,0.000927,0.83474986,0,266.314142,313.1,-0.105360516
561.3,4260000,0.000246,0.318,4.02,55.0785,716.7,1523000,0.000927,0.83474986,0,266.314142,323.7,-0.162518929
561.3,4260000,0.000246,0.318,4.02,55.0785,716.7,1523000,0.000927,0.83474986,0,266.314142,330,-0.223143551
549.7,3360000,0.000345,0.392,1.790001319,102.1317,652.5,2777000,0.000497,0.5963,1.649998201,130.22792,298.2,0.858661619
549.7,3360000,0.000345,0.392,1.790001319,102.1317,588.1,3897000,0.000326,0.58,1.700003598,88.14818,303.5,1.153731588
549.7,3360000,0.000345,0.392,1.790001319,102.1317,588.1,3897000,0.000326,0.58,1.700003598,88.14818,313.2,1.022450928
549.7,3360000,0.000345,0.392,1.790001319,102.1317,588.1,3897000,0.000326,0.58,1.700003598,88.14818,323.5,0.78845736
549.7,3360000,0.000345,0.392,1.790001319,102.1317,569.65,4199921,0.000295,0.6745,0,90.121,313.2,0.717839793
549.7,3360000,0.000345,0.392,1.790001319,102.1317,634.89771,2475186.3,0.0005745,0.64936052,0,157.25326,302.8,0.322083499
549.7,3360000,0.000345,0.392,1.790001319,102.1317,634.89771,2475186.3,0.0005745,0.64936052,0,157.25326,318.3,0.254642218
549.7,3360000,0.000345,0.392,1.790001319,102.1317,634.89771,2475186.3,0.0005745,0.64936052,0,157.25326,332.5,0.231111721
549.7,3360000,0.000345,0.392,1.790001319,102.1317,643,4499843,0.000285,0.377,0,87.12036,303.3,0.698134722
549.7,3360000,0.000345,0.392,1.790001319,102.1317,643,4499843,0.000285,0.377,0,87.12036,317.6,0.625938431
549.7,3360000,0.000345,0.392,1.790001319,102.1317,643,4499843,0.000285,0.377,0,87.12036,333,0.559615788
549.7,3360000,0.000345,0.392,1.790001319,102.1317,779,5080000,0.000326,0.393,0,115.13046,303.5,1.156881197
549.7,3360000,0.000345,0.392,1.790001319,102.1317,779,5080000,0.000326,0.393,0,115.13046,323.2,1.088561953
549.7,3360000,0.000345,0.392,1.790001319,102.1317,779,5080000,0.000326,0.393,0,115.13046,342.8,1.043804052
549.7,3360000,0.000345,0.392,1.790001319,102.1317,722.1,1479850,0.001,0.749,0,226.448,298.2,0.955511445
549.7,3360000,0.000345,0.392,1.790001319,102.1317,721.8,4520000,0.000311,0.3577,0,99.13106,323.4,0.770108222
549.7,3360000,0.000345,0.392,1.790001319,102.1317,721.8,4520000,0.000311,0.3577,0,99.13106,333.2,0.760805829
549.7,3360000,0.000345,0.392,1.790001319,102.1317,721.8,4520000,0.000311,0.3577,0,99.13106,343.4,0.751416089
549.7,3360000,0.000345,0.392,1.790001319,102.1317,707.4,5090000,0.00024,0.4651,0,73.09378,304.2,1.190887565
549.7,3360000,0.000345,0.392,1.790001319,102.1317,707.4,5090000,0.00024,0.4651,0,73.09378,318.4,1.156881197
549.7,3360000,0.000345,0.392,1.790001319,102.1317,707.4,5090000,0.00024,0.4651,0,73.09378,333.2,1.115141591
549.7,3360000,0.000345,0.392,1.790001319,102.1317,855,5029773,0.0003365,0.3463,0,120.17012,303.1,1.297463147
549.7,3360000,0.000345,0.392,1.790001319,102.1317,855,5029773,0.0003365,0.3463,0,120.17012,317.9,1.252762968
549.7,3360000,0.000345,0.392,1.790001319,102.1317,855,5029773,0.0003365,0.3463,0,120.17012,332.6,1.214912744
549.7,3360000,0.000345,0.392,1.790001319,102.1317,705,1940000,0.000674,0.965,0,222.27868,303.2,-0.020202707
549.7,3360000,0.000345,0.392,1.790001319,102.1317,705,1940000,0.000674,0.965,0,222.27868,323.2,-0.040821995
549.7,3360000,0.000345,0.392,1.790001319,102.1317,716.7,1523000,0.000927,0.83474986,0,266.314142,298.6,-0.030459207
549.7,3360000,0.000345,0.392,1.790001319,102.1317,716.7,1523000,0.000927,0.83474986,0,266.314142,302.9,-0.030459207
549.7,3360000,0.000345,0.392,1.790001319,102.1317,716.7,1523000,0.000927,0.83474986,0,266.314142,308.6,-0.030459207
549.7,3360000,0.000345,0.392,1.790001319,102.1317,716.7,1523000,0.000927,0.83474986,0,266.314142,313.1,-0.010050336
616.168,3531500,0.000371206,0.324,0,106.165,563,4414000,0.000274,0.59,1.66,74.1216,313.2,1.439835128
616.168,3531500,0.000371206,0.324,0,106.165,652.5,2777000,0.000497,0.5963,1.649998201,130.22792,303.5,0.746687947
616.168,3531500,0.000371206,0.324,0,106.165,652.5,2777000,0.000497,0.5963,1.649998201,130.22792,313.6,0.693147181
616.168,3531500,0.000371206,0.324,0,106.165,652.5,2777000,0.000497,0.5963,1.649998201,130.22792,323.4,0.672944473
616.168,3531500,0.000371206,0.324,0,106.165,536.8,5169000,0.000218,0.624,1.55,60.09502,313.2,1.675225653
616.168,3531500,0.000371206,0.324,0,106.165,544,2572000,0.000471698,0.303,0,114.22852,313.2,0.392042088
616.168,3531500,0.000371206,0.324,0,106.165,547.8,4295000,0.000274,0.588,1.64,74.1216,313.2,1.5518088
616.168,3531500,0.000371206,0.324,0,106.165,506.2,3972000,0.000275,0.618,1.74,74.1216,313.2,1.311031877
616.168,3531500,0.000371206,0.324,0,106.165,799,6342935,0.00025,0.4434,0,85.10448,303.2,1.803358605
616.168,3531500,0.000371206,0.324,0,106.165,799,6342935,0.00025,0.4434,0,85.10448,313.2,1.793424749
616.168,3531500,0.000371206,0.324,0,106.165,799,6342935,0.00025,0.4434,0,85.10448,323.2,1.780024213
616.168,3531500,0.000371206,0.324,0,106.165,799,6342935,0.00025,0.4434,0,85.10448,333.2,1.769854634
616.168,3531500,0.000371206,0.324,0,106.165,562.02,4907277,0.000256345,0.211,0,78.11184,308.2,0.067658648
616.168,3531500,0.000371206,0.324,0,106.165,514.71,6268000,0.000168634,0.646,1.44,46.06844,313.2,1.961502244
616.168,3531500,0.000371206,0.324,0,106.165,700,3010000,0.00047,0.48,0,150.1745,313.2,0.09531018
616.168,3531500,0.000371206,0.324,0,106.165,700,3010000,0.00047,0.48,0,150.1745,323.2,0.104360015
616.168,3531500,0.000371206,0.324,0,106.165,700,3010000,0.00047,0.48,0,150.1745,333.2,0.113328685
616.168,3531500,0.000371206,0.324,0,106.165,700,3010000,0.00047,0.48,0,150.1745,343.2,0.122217633
616.168,3531500,0.000371206,0.324,0,106.165,513.38,8215850,0.000113828,0.5625,1.7,32.04186,313.2,2.546315278
616.168,3531500,0.000371206,0.324,0,106.165,617.7,2103000,0.000609756,0.4884,0,142.286,313.2,0.207014169
616.168,3531500,0.000371206,0.324,0,106.165,779,5080000,0.000326,0.393,0,115.13046,313.3,1.403642999
616.168,3531500,0.000371206,0.324,0,106.165,779,5080000,0.000326,0.393,0,115.13046,332.7,1.345472367
616.168,3531500,0.000371206,0.324,0,106.165,779,5080000,0.000326,0.393,0,115.13046,352.5,1.311031877
616.168,3531500,0.000371206,0.324,0,106.165,779,5080000,0.000326,0.393,0,115.13046,373.4,1.269760545
616.168,3531500,0.000371206,0.324,0,106.165,540.2,2735730,0.000429185,0.349,0,100.205,313.2,0.322083499
616.168,3531500,0.000371206,0.324,0,106.165,722.1,1479850,0.001,0.749,0,226.448,453.2,-0.186329578
616.168,3531500,0.000371206,0.324,0,106.165,507.82,3044100,0.000369549,0.3,0,86.178,313.2,0.385262401
616.168,3531500,0.000371206,0.324,0,106.165,721.8,4520000,0.000311,0.3577,0,99.13106,373.2,0.524728529
616.168,3531500,0.000371206,0.324,0,106.165,721.8,4520000,0.000311,0.3577,0,99.13106,473.2,0.451075619
616.168,3531500,0.000371206,0.324,0,106.165,725,7500076,0.00018,0.492,0,59.0672,303.2,2.35991016
616.168,3531500,0.000371206,0.324,0,106.165,725,7500076,0.00018,0.492,0,59.0672,313.2,2.335052283
616.168,3531500,0.000371206,0.324,0,106.165,725,7500076,0.00018,0.492,0,59.0672,323.2,2.308567165
616.168,3531500,0.000371206,0.324,0,106.165,725,7500076,0.00018,0.492,0,59.0672,333.2,2.283402274
616.168,3531500,0.000371206,0.324,0,106.165,568.74,2483590,0.000492368,0.398,0,114.232,313.2,0.270027137
616.168,3531500,0.000371206,0.324,0,106.165,694.2,5930000,0.000283,0.44,1.22,94.11124,343.2,1.249901736
616.168,3531500,0.000371206,0.324,0,106.165,694.2,5930000,0.000283,0.44,1.22,94.11124,358.2,1.181727195
616.168,3531500,0.000371206,0.324,0,106.165,694.2,5930000,0.000283,0.44,1.22,94.11124,373.2,1.16938136
616.168,3531500,0.000371206,0.324,0,106.165,705,1940000,0.000674,0.965,0,222.27868,303.2,0.165514438
616.168,3531500,0.000371206,0.324,0,106.165,705,1940000,0.000674,0.965,0,222.27868,323.2,0.09531018
616.168,3531500,0.000371206,0.324,0,106.165,705,1940000,0.000674,0.965,0,222.27868,343.2,0.067658648
616.168,3531500,0.000371206,0.324,0,106.165,716.7,1523000,0.000927,0.83474986,0,266.314142,298.6,-0.174353387
616.168,3531500,0.000371206,0.324,0,106.165,716.7,1523000,0.000927,0.83474986,0,266.314142,302.9,-0.174353387
616.168,3531500,0.000371206,0.324,0,106.165,716.7,1523000,0.000927,0.83474986,0,266.314142,308.6,-0.174353387
616.168,3531500,0.000371206,0.324,0,106.165,716.7,1523000,0.000927,0.83474986,0,266.314142,313.1,-0.174353387
616.168,3531500,0.000371206,0.324,0,106.165,716.7,1523000,0.000927,0.83474986,0,266.314142,333.2,-0.15082289
616.168,3531500,0.000371206,0.324,0,106.165,716.7,1523000,0.000927,0.83474986,0,266.314142,363.2,-0.15082289
616.168,3531500,0.000371206,0.324,0,106.165,716.7,1523000,0.000927,0.83474986,0,266.314142,373.2,-0.116533816
616.168,3531500,0.000371206,0.324,0,106.165,716.7,1523000,0.000927,0.83474986,0,266.314142,383.2,-0.139262067
620,5650000,0.000247,0.24,2.19,79.0999,561.6,5226120,0.000230947,0.268,2.94,98.95916,330,-0.105360516
620,5650000,0.000247,0.24,2.19,79.0999,561.6,5226120,0.000230947,0.268,2.94,98.95916,354.3,-0.116533816
620,5650000,0.000247,0.24,2.19,79.0999,563,4414000,0.000274,0.59,1.66,74.1216,313.2,-0.174353387
620,5650000,0.000247,0.24,2.19,79.0999,539.2,4100000,0.000303,0.218,2.05,92.56726,349.3,0.322083499
620,5650000,0.000247,0.24,2.19,79.0999,652.5,2777000,0.000497,0.5963,1.649998201,130.22792,298.2,-0.328504067
620,5650000,0.000247,0.24,2.19,79.0999,776.41085,3283316.3,0.000466735,0.18200091,0,148.20168,298.1,-0.083381609
620,5650000,0.000247,0.24,2.19,79.0999,536.8,5169000,0.000218,0.624,1.55,60.09502,313.2,-0.186329578
620,5650000,0.000247,0.24,2.19,79.0999,544,2572000,0.000471698,0.303,0,114.22852,293.2,1.776645831
620,5650000,0.000247,0.24,2.19,79.0999,544,2572000,0.000471698,0.303,0,114.22852,298.2,1.726331664
620,5650000,0.000247,0.24,2.19,79.0999,544,2572000,0.000471698,0.303,0,114.22852,303.2,1.691939134
620,5650000,0.000247,0.24,2.19,79.0999,544,2572000,0.000471698,0.303,0,114.22852,308.2,1.646733697
